Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"62892","2019-11-08 19:45:18","0","447","<machine-learning><classification><cross-validation><accuracy>","2",""
"62896","2019-11-08 20:56:55","1","98","<deep-learning>","0","1"
"62899","2019-11-08 23:09:32","0","7","<deep-learning><loss-function><cosine-distance>","0",""
"62900","2019-11-09 00:05:46","3","49","<scikit-learn><statistics><scipy>","2",""
"62907","2019-11-09 05:52:56","0","36","<deep-learning><tensorflow><nlp>","1",""
"62909","2019-11-09 06:58:51","0","65","<deep-learning><recurrent-neural-net>","0","1"
"62910","2019-11-09 07:25:20","0","20","<machine-learning>","0","0"
"52060","2019-05-16 09:49:53","3","371","<machine-learning><neural-network><autoencoder>","2",""
"52061","2019-05-16 09:55:12","1","393","<dataset>","1",""
"52063","2019-05-16 10:35:38","1","204","<python><pytorch>","1",""
"52064","2019-05-16 10:57:08","1","97","<machine-learning><python><r><anomaly-detection><outlier>","2","1"
"52065","2019-05-16 11:48:39","1","388","<keras><cnn><image-classification><confusion-matrix>","1",""
"52066","2019-05-16 11:58:05","5","2679","<machine-learning><decision-trees>","4",""
"52067","2019-05-16 12:24:46","0","29","<classification><time-series><model-selection>","0",""
"52073","2019-05-16 13:14:07","1","79","<time-series><visualization>","0",""
"52077","2019-05-16 14:11:40","3","172","<keras><reinforcement-learning><implementation>","0",""
"52080","2019-05-16 14:47:42","0","424","<beginner><opencv>","1",""
"52086","2019-05-16 17:07:37","6","103","<deep-learning><cnn><image-classification>","2",""
"52087","2019-05-16 17:24:20","0","258","<python><keras><lstm>","1",""
"52096","2019-05-16 21:29:26","0","123","<clustering><geospatial><dbscan>","1",""
"52097","2019-05-16 21:50:38","2","2326","<xgboost><survival-analysis>","1","2"
"52099","2019-05-16 22:43:41","0","30","<autoencoder>","1",""
"52104","2019-05-17 03:16:20","3","74","<machine-learning><classification><regression>","2",""
"52108","2019-05-17 07:20:08","1","114","<python><regression><multiclass-classification><sequence>","1",""
"52109","2019-05-17 08:16:25","1","90","<word2vec><word-embeddings><gbm>","0",""
"52110","2019-05-17 08:33:43","1","42","<reinforcement-learning>","0",""
"52112","2019-05-17 09:29:55","0","397","<bigdata><apache-spark><dataframe><scala>","0",""
"52114","2019-05-17 10:49:54","1","811","<machine-learning>","3",""
"52115","2019-05-17 11:37:15","0","90","<classification><churn>","1",""
"52116","2019-05-17 11:55:59","1","100","<machine-learning><time-series><recommender-system>","1","1"
"52118","2019-05-17 13:02:53","3","413","<pyspark><transformer>","1",""
"52121","2019-05-17 13:45:01","2","36","<game><sports>","0",""
"52124","2019-05-17 14:39:09","0","40","<keras>","1",""
"52125","2019-05-17 14:43:53","1","447","<machine-learning><evaluation>","2",""
"52126","2019-05-17 15:43:54","1","67","<dataset><bigdata><data-cleaning><data-wrangling>","3","1"
"52130","2019-05-17 17:17:12","2","1142","<python><scikit-learn><scoring>","1",""
"52134","2019-05-17 20:42:10","3","67","<machine-learning><clustering><k-means>","3","0"
"52137","2019-05-17 21:54:15","0","99","<python><keras><prediction><evaluation>","0",""
"52142","2019-05-17 23:11:13","1","144","<deep-learning><overfitting><regularization>","3","1"
"52144","2019-05-18 01:08:28","0","1803","<machine-learning><neural-network>","2",""
"52155","2019-05-18 11:03:04","1","35","<machine-learning><deep-learning><cnn>","1",""
"52157","2019-05-18 13:13:32","8","4891","<machine-learning><cost-function>","2","6"
"52167","2019-05-18 18:44:32","1","128","<nlp><natural-language-process>","1",""
"52168","2019-05-18 18:58:18","1","85","<kaggle>","1",""
"52170","2019-05-18 19:27:20","-1","35","<machine-learning><r><rstudio>","2",""
"52173","2019-05-18 20:14:10","1","1956","<python><tensorflow><numpy>","0",""
"52177","2019-05-19 00:30:25","0","20","<nlp>","1",""
"52178","2019-05-19 01:39:56","0","41","<keras><gan><mnist>","1",""
"62913","2019-11-09 09:55:20","2","146","<xgboost><explainable-ai>","0",""
"62914","2019-11-09 10:32:53","1","21","<natural-language-process>","1",""
"62916","2019-11-09 11:37:03","1","59","<python><pandas>","1",""
"62919","2019-11-09 13:45:48","1","10","<machine-learning>","1",""
"62922","2019-11-09 15:56:00","1","53","<neural-network><time-series><finance>","2","0"
"62924","2019-11-09 17:00:44","1","35","<data-mining><text-mining><data-cleaning><preprocessing>","2",""
"62926","2019-11-09 19:44:14","0","30","<pandas><dataframe>","1",""
"62928","2019-11-09 20:36:06","2","108","<overfitting><regularization><noise>","2",""
"62929","2019-11-09 20:40:54","1","138","<reinforcement-learning>","0",""
"62930","2019-11-09 21:00:16","0","250","<machine-learning><classification><random-forest>","1",""
"62932","2019-11-09 21:50:14","2","53","<classification><data-mining><statistics><data><data-analysis>","1",""
"62934","2019-11-09 22:28:21","1","406","<pandas><dataframe>","3",""
"62940","2019-11-10 01:58:13","0","20","<regression><error-handling>","0",""
"62941","2019-11-10 02:06:34","2","107","<classification><loss-function>","2",""
"62945","2019-11-10 08:13:33","1","308","<machine-learning><prediction><graphs>","1",""
"62949","2019-11-10 11:50:39","0","160","<machine-learning><r>","1",""
"62951","2019-11-10 11:54:30","0","59","<cnn><batch-normalization><inceptionresnetv2>","0",""
"62953","2019-11-10 12:28:30","0","16","<python><pandas><geospatial>","1",""
"62958","2019-11-10 17:12:30","1","1141","<statistics><distribution>","2",""
"62959","2019-11-10 17:17:19","0","19","<machine-learning><lda>","0",""
"62960","2019-11-10 17:43:12","2","70","<sequence><markov-hidden-model>","1","0"
"62961","2019-11-10 17:49:26","0","16","<lstm><sequence><markov-hidden-model>","0",""
"62962","2019-11-10 18:54:14","1","42","<regression><linear-regression>","1",""
"62965","2019-11-10 20:24:31","1","76","<python><visualization>","0",""
"62968","2019-11-10 23:13:11","0","49","<machine-learning><classification><statistics><machine-learning-model>","1",""
"62970","2019-11-11 00:06:16","1","73","<distribution><mcmc>","0",""
"62973","2019-11-11 00:41:28","1","44","<time-series><data-analysis>","0","1"
"62977","2019-11-11 04:18:38","2","885","<python><time-series><pandas><data-cleaning><excel>","2","1"
"62982","2019-11-11 07:28:25","1","45","<machine-learning><python><optimization>","2",""
"62987","2019-11-11 09:36:40","0","17","<loss-function><categorical-data><metric>","0",""
"62989","2019-11-11 09:44:12","1","28","<machine-learning><classification><predictive-modeling><classifier>","1",""
"62990","2019-11-11 10:26:50","1","21","<dataset><preprocessing>","0",""
"62991","2019-11-11 11:01:16","0","50","<regression><statistics>","1",""
"62992","2019-11-11 11:05:52","1","181","<machine-learning><scikit-learn><gaussian-process>","0",""
"62993","2019-11-11 11:18:40","0","303","<neural-network><nlp><encoding><bert><softmax>","0",""
"62996","2019-11-11 12:33:41","0","48","<keras><regression>","0",""
"52179","2019-05-19 01:55:36","1","44","<machine-learning><time-series><statistics>","1",""
"52180","2019-05-19 01:59:38","0","80","<reinforcement-learning>","0",""
"52184","2019-05-19 03:29:16","1","17","<decision-trees><boosting><scoring>","0",""
"52188","2019-05-19 07:03:16","2","1749","<machine-learning><neural-network><tensorflow><regression>","3",""
"52190","2019-05-19 07:07:45","0","2272","<machine-learning><python><pandas><data-science-model><numpy>","1",""
"52197","2019-05-19 11:31:55","2","75","<neural-network><deep-learning>","1",""
"52198","2019-05-19 12:16:19","1","307","<machine-learning><classification><data-mining><decision-trees>","1",""
"52201","2019-05-19 13:49:36","2","267","<machine-learning><python><classification><feature-selection>","2","1"
"52204","2019-05-19 14:37:20","3","1992","<python><categorical-data><encoding>","2",""
"52206","2019-05-19 15:35:19","4","114","<neural-network>","1",""
"52209","2019-05-19 15:56:58","0","132","<neural-network><perceptron>","1",""
"52214","2019-05-19 18:36:38","1","36","<machine-learning><classification>","0",""
"52221","2019-05-19 22:38:41","1","517","<machine-learning><gaussian><discriminant-analysis>","1",""
"52222","2019-05-20 00:30:54","2","414","<classification><unbalanced-classes>","2",""
"52228","2019-05-20 02:28:14","0","498","<powerbi>","1",""
"52232","2019-05-20 04:11:25","1","161","<machine-learning><dataset>","2",""
"52238","2019-05-20 06:05:46","0","2984","<python><nlp>","3",""
"52242","2019-05-20 08:04:47","6","93","<cnn><svm><kernel>","1","1"
"52246","2019-05-20 09:46:42","0","29","<machine-learning><rnn>","0",""
"52248","2019-05-20 10:37:07","1","2679","<neural-network><deep-learning><keras><lstm><rnn>","3",""
"52254","2019-05-20 12:33:39","1","33","<classification><object-detection><softmax>","1",""
"52258","2019-05-20 12:52:56","3","98","<nlp><text-mining><similarity><information-retrieval>","4","1"
"52260","2019-05-20 13:01:16","4","959","<clustering><terminology>","1","2"
"52261","2019-05-20 13:03:34","0","627","<keras><cnn><inceptionresnetv2>","0",""
"52266","2019-05-20 13:54:33","1","17","<machine-learning><python><machine-learning-model>","0",""
"52267","2019-05-20 14:09:31","1","85","<machine-learning><tensorflow><gan>","0",""
"52273","2019-05-20 16:08:52","0","41","<machine-learning><classification><dataset><regression>","1",""
"52275","2019-05-20 16:20:48","1","163","<classification><multilabel-classification>","1","0"
"52276","2019-05-20 16:26:36","1","833","<python><keras><image-classification><multiclass-classification><vgg16>","0",""
"63004","2019-11-11 14:11:49","0","89","<machine-learning><statistics><data-science-model><mathematics>","2",""
"63006","2019-11-11 14:24:37","0","142","<neural-network><deep-learning><reinforcement-learning><training><actor-critic>","0",""
"63009","2019-11-11 15:21:58","1","2261","<python><pandas><dataframe>","2",""
"63012","2019-11-11 16:07:38","1","903","<machine-learning><python><deep-learning><keras><multiclass-classification>","1","1"
"63017","2019-11-11 17:22:13","0","533","<python><deep-learning><keras><tensorflow><yolo>","0",""
"63019","2019-11-11 20:02:28","0","37","<deep-learning><classification><computer-vision>","1","1"
"63021","2019-11-11 20:27:36","0","50","<lstm><rnn><markov-hidden-model>","1",""
"63023","2019-11-11 22:06:44","0","102","<orange>","1",""
"63024","2019-11-11 22:45:16","0","435","<scikit-learn><random-forest>","1",""
"63026","2019-11-12 00:17:06","0","9","<statistics><probability><markov-hidden-model>","0",""
"63028","2019-11-12 00:49:00","0","35","<regression><mse>","0",""
"63031","2019-11-12 02:34:39","0","70","<deep-learning><tensorflow><vgg16><neural-style-transfer>","0",""
"63035","2019-11-12 04:28:04","0","73","<deep-learning><lstm><convnet><computer-vision><object-detection>","0",""
"63036","2019-11-12 05:49:57","1","1096","<machine-learning><nlp><encoding><attention-mechanism>","2","1"
"63037","2019-11-12 06:32:19","1","2466","<machine-learning><r><feature-reduction>","3","1"
"63039","2019-11-12 09:57:21","0","32","<dataset><computer-vision>","0",""
"63040","2019-11-12 10:00:41","0","33","<decision-trees><xgboost><loss-function><regularization><lightgbm>","0",""
"63041","2019-11-12 10:33:05","0","31","<machine-learning><scikit-learn><clustering><anomaly-detection>","1",""
"63043","2019-11-12 12:07:47","0","35","<neural-network><deep-learning><keras><cnn><transfer-learning>","0","1"
"63045","2019-11-12 13:04:58","0","129","<logistic-regression>","1",""
"63049","2019-11-12 14:09:45","0","62","<neural-network><keras><time-series>","2",""
"63051","2019-11-12 14:53:03","1","79","<time-series><pandas><preprocessing><supervised-learning><numpy>","0","1"
"63052","2019-11-12 15:23:54","0","13","<time-series>","0",""
"63054","2019-11-12 15:31:54","2","45","<machine-learning>","1","0"
"63055","2019-11-12 16:05:00","0","32","<probability><parameter-estimation><bayesian-nonparametric>","0",""
"63056","2019-11-12 16:45:33","0","36","<keras><tensorflow><gpu>","0","1"
"63057","2019-11-12 16:46:36","0","177","<machine-learning><python><keras><cnn><vgg16>","2","2"
"63059","2019-11-12 18:10:26","2","37","<scikit-learn><matrix-factorisation>","0",""
"63060","2019-11-12 18:38:36","1","83","<machine-learning><python><pandas><supervised-learning>","3",""
"63061","2019-11-12 18:59:40","1","43","<classification><data-mining><k-nn>","1",""
"63062","2019-11-12 20:31:39","0","24","<reinforcement-learning>","0",""
"63063","2019-11-12 20:58:12","2","77","<machine-learning><scikit-learn>","1",""
"63068","2019-11-13 04:24:28","0","61","<deep-learning><lstm><bigdata><apache-spark><pyspark>","0",""
"63070","2019-11-13 04:54:41","0","1926","<machine-learning>","1",""
"63075","2019-11-13 09:10:54","1","50","<xgboost>","1",""
"52282","2019-05-20 17:53:24","1","592","<classification><encoding><data-imputation>","3",""
"52284","2019-05-20 20:12:46","0","50","<machine-learning><terminology>","2",""
"52289","2019-05-20 23:20:04","0","112","<machine-learning><neural-network><clustering>","4",""
"52290","2019-05-20 23:24:31","2","396","<neural-network><deep-learning><keras>","2",""
"52291","2019-05-21 01:20:57","1","80","<lstm><rnn><text-generation><automatic-summarization><nlg>","0",""
"52293","2019-05-21 02:53:04","0","828","<deep-learning><keras><cnn><image-preprocessing>","1","1"
"52294","2019-05-21 02:56:57","1","78","<deep-learning><image-classification><transfer-learning>","1",""
"52309","2019-05-21 08:31:57","0","139","<machine-learning><neural-network><regression>","1",""
"52311","2019-05-21 09:02:26","0","84","<deep-learning><regression><xgboost>","3",""
"52318","2019-05-21 11:24:52","2","219","<deep-learning><classification><dataset><computer-vision>","2","1"
"52319","2019-05-21 12:05:06","0","49","<bigdata><visualization><plotting><data-analysis><matplotlib>","1",""
"52320","2019-05-21 12:57:01","0","1081","<machine-learning><python><dataset>","0",""
"52325","2019-05-21 14:01:05","2","115","<random-forest><svm><logistic-regression><model-selection>","2","1"
"52329","2019-05-21 15:00:33","0","689","<python><predictive-modeling><statistics>","1",""
"52330","2019-05-21 15:22:11","1","40","<machine-learning><python><classification><supervised-learning><labels>","0",""
"52336","2019-05-21 19:40:52","0","70","<linear-regression><data-science-model>","3",""
"52343","2019-05-21 20:29:57","0","397","<pandas><bigdata><dataframe>","0","1"
"52345","2019-05-21 21:01:03","0","18","<machine-learning><regression><statistics><correlation><descriptive-statistics>","0",""
"52346","2019-05-21 21:09:27","1","67","<text-mining><orange>","0",""
"52347","2019-05-21 21:10:25","0","139","<neural-network><keras><linear-regression>","3",""
"52348","2019-05-21 21:24:38","1","3265","<scikit-learn><gridsearchcv>","1",""
"52351","2019-05-21 21:56:11","3","443","<visualization>","2","1"
"52352","2019-05-21 22:22:19","4","1034","<neural-network><autoencoder><vae>","1",""
"52353","2019-05-21 22:27:38","0","112","<machine-learning><k-means>","1",""
"52359","2019-05-22 01:27:59","1","31","<classification><dataset><similarity>","2",""
"52360","2019-05-22 01:54:06","0","42","<classification><random-forest>","1",""
"52367","2019-05-22 03:25:28","2","313","<machine-learning><natural-language-process>","2",""
"52372","2019-05-22 04:57:01","1","105","<lstm><rnn>","0",""
"52374","2019-05-22 05:24:13","1","81","<keras><lstm>","0",""
"52376","2019-05-22 06:05:44","0","983","<object-detection><text><ocr>","1",""
"52377","2019-05-22 06:13:29","1","44","<keras>","1",""
"63077","2019-11-13 10:16:19","2","42","<machine-learning><image-classification><computer-vision><object-detection>","1",""
"63079","2019-11-13 10:57:18","3","1582","<neural-network><lstm>","4",""
"63083","2019-11-13 12:57:45","1","39","<machine-learning><classification><time-series><lstm>","1",""
"63084","2019-11-13 13:28:43","0","7","<keras><statistics><cross-validation>","0",""
"63087","2019-11-13 14:19:16","3","114","<xgboost><categorical-data><predictor-importance>","1",""
"63088","2019-11-13 14:34:40","0","25","<time-series><forecast>","0",""
"63091","2019-11-13 15:14:04","1","34","<classification><evaluation>","1",""
"63093","2019-11-13 15:18:54","0","26","<orange><orange3>","0",""
"63094","2019-11-13 15:22:02","0","35","<random-forest><distance>","0",""
"63095","2019-11-13 15:27:25","-1","54","<machine-learning><neural-network><deep-learning><data-science-model><activation-function>","2",""
"63099","2019-11-13 16:06:41","1","181","<scikit-learn><logistic-regression><gradient-descent><online-learning>","1",""
"63101","2019-11-13 16:14:23","14","13204","<jupyter>","4","3"
"63107","2019-11-13 18:23:44","2","131","<deep-learning><gradient-descent><linear-algebra><books>","1",""
"63108","2019-11-13 18:27:55","1","40","<machine-learning><python><keras><image-preprocessing><opencv>","2",""
"63113","2019-11-13 20:26:57","0","28","<deep-learning><cnn><image-classification><unsupervised-learning><supervised-learning>","0",""
"63114","2019-11-13 23:05:44","0","14","<machine-learning><python><databases>","0",""
"63116","2019-11-13 23:39:57","2","927","<keras><cnn>","1","0"
"63118","2019-11-14 00:39:36","2","85","<neural-network><deep-learning><cnn><image-classification><computer-vision>","3",""
"63120","2019-11-14 00:53:06","0","136","<tsne>","1",""
"63124","2019-11-14 03:29:42","1","109","<nlp><natural-language-process><bert><language-model>","1",""
"63125","2019-11-14 03:31:51","2","42","<feature-selection><random-forest>","0",""
"63126","2019-11-14 04:19:43","1","315","<machine-learning><outlier>","1",""
"63129","2019-11-14 06:25:07","3","857","<python><scikit-learn><hyperparameter-tuning>","3",""
"63130","2019-11-14 06:36:41","1","54","<lstm><autoencoder><chatbot>","0",""
"63131","2019-11-14 06:41:13","0","19","<keras><autoencoder>","0",""
"63132","2019-11-14 06:44:06","0","14352","<python><opencv>","2",""
"63133","2019-11-14 06:51:47","1","729","<python><matplotlib><plotting><databases><sql>","1",""
"63134","2019-11-14 07:37:02","0","68","<pca><orange><normalization>","1",""
"63135","2019-11-14 08:17:33","0","28","<python><r><data>","1",""
"63136","2019-11-14 08:28:13","0","41","<predictive-modeling><statistics><data-cleaning><matlab><outlier>","1",""
"63140","2019-11-14 08:55:22","1","71","<neural-network><categorical-data><embeddings><bert><transformer>","0","1"
"63150","2019-11-14 11:14:15","1","27","<deep-learning><keras><tensorflow><reinforcement-learning>","0","2"
"63151","2019-11-14 11:45:49","0","5","<python><generative-models><expectation-maximization>","0",""
"63152","2019-11-14 11:50:46","1","17","<dataset><visualization>","0",""
"63154","2019-11-14 12:40:32","-1","624","<neural-network><multiclass-classification><pytorch><softmax>","1",""
"63155","2019-11-14 13:50:20","1","36","<machine-learning><keras><convnet><image-classification><opencv>","0","1"
"52383","2019-05-22 09:15:58","0","52","<machine-learning><neural-network><deep-learning>","1",""
"52384","2019-05-22 09:21:33","0","628","<deep-learning><lstm>","2",""
"52385","2019-05-22 09:40:19","1","16","<classification><binary>","0",""
"52388","2019-05-22 10:17:45","0","45","<keras><gan><hyperparameter><generative-models><parameter>","1",""
"52391","2019-05-22 11:18:32","3","74","<data><visualization><dimensionality-reduction><tsne>","1",""
"52393","2019-05-22 11:59:52","2","119","<time-series><bigdata>","2",""
"52395","2019-05-22 12:13:21","2","211","<python><time-series>","0",""
"52396","2019-05-22 12:23:38","0","233","<python><deep-learning><keras><reinforcement-learning><dqn>","0",""
"52398","2019-05-22 12:35:43","2","279","<machine-learning><linear-regression><orange>","1","1"
"52400","2019-05-22 13:08:53","0","28","<machine-learning><classification><evaluation>","1",""
"52405","2019-05-22 14:43:07","0","43","<cnn><ocr>","1",""
"52407","2019-05-22 15:07:37","0","50","<machine-learning><neural-network><deep-learning><classification>","1",""
"52413","2019-05-22 17:39:26","1","1025","<gradient-descent><pytorch>","1","0"
"52415","2019-05-22 17:56:02","1","144","<machine-learning><python><predictive-modeling><data-science-model><model-selection>","2",""
"52416","2019-05-22 18:15:38","0","44","<classification>","2",""
"52418","2019-05-22 18:27:44","1","23","<classification><logistic-regression><classifier>","0",""
"52419","2019-05-22 18:48:40","0","26","<neural-network><deep-learning><json>","1",""
"52425","2019-05-22 21:36:45","0","4506","<r><linear-regression><machine-learning-model>","1",""
"52426","2019-05-22 22:27:31","1","58","<cnn><normalization><softmax>","1",""
"52427","2019-05-22 23:16:17","0","80","<neural-network><deep-learning><classification><random-forest><machine-learning-model>","1",""
"52431","2019-05-23 01:46:55","4","2222","<keras><lstm>","1",""
"52432","2019-05-23 02:00:35","3","736","<keras><lstm><accuracy>","4",""
"52433","2019-05-23 02:02:57","1","37","<machine-learning><clustering><anomaly-detection><outlier>","1",""
"52435","2019-05-23 04:17:46","9","1050","<deep-learning><cnn><image-classification><image-preprocessing>","2","1"
"52436","2019-05-23 04:31:17","1","53","<cnn>","1",""
"52437","2019-05-23 04:34:07","1","62","<machine-learning><python><pandas><numpy>","0",""
"52440","2019-05-23 07:14:39","1","318","<machine-learning><keras><machine-learning-model>","0",""
"52441","2019-05-23 07:20:37","1","100","<classification><decision-trees><feature-engineering>","1",""
"52442","2019-05-23 07:24:24","0","71","<neural-network><keras><scikit-learn><linear-regression>","1",""
"52445","2019-05-23 07:48:33","20","3447","<image-classification><image-recognition>","7","5"
"52446","2019-05-23 07:59:54","1","451","<python>","1",""
"52451","2019-05-23 10:21:29","1","106","<data-mining><dataset>","3",""
"52453","2019-05-23 10:46:24","3","113","<machine-learning><neural-network><keras>","0",""
"52456","2019-05-23 10:53:39","1","64","<machine-learning><deep-learning><algorithms><opencv>","1",""
"52459","2019-05-23 11:34:08","0","871","<machine-learning><linear-regression><unsupervised-learning><supervised-learning>","3",""
"52460","2019-05-23 11:47:11","0","231","<classification><prediction><multilabel-classification><metric><imbalanced-learn>","1",""
"52464","2019-05-23 12:59:19","0","45","<machine-learning><classification><r><random-forest>","1",""
"63159","2019-11-14 15:40:57","0","9","<python><apache-spark><pyspark><cloud-computing>","0",""
"63160","2019-11-14 16:43:12","0","69","<scikit-learn><nlp><named-entity-recognition>","0","1"
"63161","2019-11-14 17:10:25","1","9","<neural-network><optimization>","0","1"
"63162","2019-11-14 17:35:27","0","7","<python><deep-learning>","0",""
"63164","2019-11-14 18:10:31","0","10","<machine-learning><python><unsupervised-learning>","0",""
"63165","2019-11-14 18:23:39","0","36","<machine-learning><scikit-learn><regression><predictive-modeling><xgboost>","0",""
"63166","2019-11-14 18:47:11","0","12","<dataset><data>","0","1"
"63167","2019-11-14 18:49:46","0","42","<distribution><math>","1",""
"63168","2019-11-14 18:51:17","0","60","<scikit-learn>","0",""
"63170","2019-11-14 19:42:51","0","25","<machine-learning><neural-network><keras><tensorflow><image-recognition>","0",""
"63171","2019-11-14 19:46:38","0","7","<variance>","0",""
"63172","2019-11-14 19:53:25","1","23","<machine-learning><k-nn><javascript>","1",""
"63173","2019-11-14 22:12:42","0","14","<rstudio>","0",""
"63174","2019-11-14 22:16:52","1","61","<python><scikit-learn><decision-trees>","1",""
"63176","2019-11-15 00:04:16","0","11","<statistics><sampling>","0",""
"63178","2019-11-15 00:45:46","0","20","<orange><orange3>","0",""
"63179","2019-11-15 02:17:48","0","68","<backpropagation>","0",""
"63181","2019-11-15 02:33:00","0","43","<keras><dataset><data-cleaning><image-recognition><image-preprocessing>","0",""
"63183","2019-11-15 04:13:56","1","14","<ab-test>","0","1"
"63184","2019-11-15 06:08:38","1","20","<deep-learning><keras><epochs>","1",""
"63185","2019-11-15 07:03:21","0","113","<scikit-learn><feature-selection><xgboost>","1",""
"63186","2019-11-15 07:25:59","1","2524","<python><neural-network><deep-learning><optimization><loss-function>","2","2"
"63193","2019-11-15 08:34:08","0","24","<python><convolution><matplotlib><confusion-matrix>","0",""
"63195","2019-11-15 08:53:54","1","1097","<machine-learning><neural-network><deep-learning><recommender-system><software-recommendation>","1","1"
"63196","2019-11-15 08:55:46","1","165","<python><neural-network><scikit-learn><encoding>","2",""
"63200","2019-11-15 09:22:03","0","8","<deep-learning><reference-request><generalization>","0",""
"63203","2019-11-15 10:16:53","1","31","<deep-learning><classification><keras>","1",""
"63205","2019-11-15 11:52:25","-1","199","<python><logistic-regression><categorical-data><correlation>","1","1"
"63210","2019-11-15 13:54:41","0","94","<machine-learning><python><neural-network><keras><unsupervised-learning>","0",""
"63213","2019-11-15 14:45:43","0","17","<cross-validation><feature-scaling><hyperparameter-tuning>","0",""
"63217","2019-11-15 17:06:44","3","1297","<nlp><word-embeddings><similarity><bert>","2","1"
"63219","2019-11-15 17:53:52","4","2428","<scikit-learn><convnet><hyperparameter-tuning><gridsearchcv><epochs>","3",""
"63220","2019-11-15 18:37:28","2","18","<machine-learning><deep-learning><cnn><convolution>","0",""
"63222","2019-11-15 19:29:14","0","33","<classification><image-classification><multilabel-classification><data-augmentation>","0",""
"63223","2019-11-15 19:41:18","1","227","<machine-learning><deep-learning><deep-network><learning-rate>","1",""
"63224","2019-11-15 20:09:57","0","147","<machine-learning><neural-network><keras><tensorflow><graphs>","0",""
"63226","2019-11-15 21:46:48","2","42","<classification><performance>","1","1"
"63227","2019-11-15 22:50:58","1","70","<machine-learning><classification>","2",""
"63228","2019-11-15 23:45:55","0","21","<statistics><markov-process><market-basket-analysis>","1",""
"52469","2019-05-23 13:18:39","1","223","<nlp><word2vec><text-generation>","1",""
"52475","2019-05-23 14:50:37","1","329","<python><nlp>","1",""
"52476","2019-05-23 14:57:11","4","2786","<machine-learning><machine-learning-model><data-science-model><ipython>","1","0"
"52490","2019-05-23 18:47:46","1","33","<nlp>","1",""
"52493","2019-05-23 19:57:35","1","515","<keras><tensorflow><cnn><lstm>","1",""
"52495","2019-05-23 21:29:12","0","73","<machine-learning><data-mining><encoding>","1",""
"52497","2019-05-23 22:05:53","1","84","<python><feature-extraction><feature-engineering>","1",""
"52501","2019-05-24 00:01:58","5","386","<distance><k-nn><manhattan>","1","3"
"52505","2019-05-24 02:01:59","1","453","<similarity><jaccard-coefficient>","1",""
"52508","2019-05-24 02:59:13","1","41","<training><bias>","1",""
"52511","2019-05-24 06:46:23","-1","38","<r>","1",""
"52512","2019-05-24 07:03:04","1","78","<machine-learning><data><error-handling>","1",""
"52513","2019-05-24 07:07:12","2","269","<keras>","1","2"
"52515","2019-05-24 08:18:25","1","68","<machine-learning><clustering><pca><dimensionality-reduction>","3",""
"52516","2019-05-24 08:38:33","1","145","<python><tensorflow><numpy>","1","1"
"52517","2019-05-24 08:40:04","1","23","<neural-network><regression><activation-function>","1","1"
"52523","2019-05-24 09:37:31","2","618","<machine-learning><multiclass-classification><confusion-matrix>","1","1"
"52529","2019-05-24 11:47:00","2","69","<text-mining><orange>","1",""
"52535","2019-05-24 12:34:48","1","75","<machine-learning><cnn><image-classification><multiclass-classification>","1",""
"52542","2019-05-24 14:10:52","1","36","<linear-regression><gradient-descent>","1",""
"52547","2019-05-24 14:50:44","0","68","<machine-learning><nlp><statistics>","0",""
"52551","2019-05-24 15:07:33","0","20","<time-series><dataset><forecasting>","0",""
"52554","2019-05-24 15:35:08","0","198","<scikit-learn><evaluation><performance>","1",""
"52556","2019-05-24 16:42:09","0","5081","<linear-regression>","1",""
"52560","2019-05-24 17:19:49","0","147","<data-cleaning><preprocessing>","2","1"
"52563","2019-05-24 17:54:31","3","505","<python><pandas><visualization><matplotlib><seaborn>","0",""
"52565","2019-05-24 18:51:59","3","265","<python><classification><time-series><dataset>","1",""
"52568","2019-05-24 21:36:23","1","159","<machine-learning><clustering><apache-spark><pyspark><clusters>","2",""
"63231","2019-11-16 04:07:20","0","34","<machine-learning><deep-learning><normalization><batch-normalization>","0",""
"63234","2019-11-16 04:56:32","0","19","<python><nlp>","0",""
"63239","2019-11-16 09:25:19","3","91","<categorical-data>","2","1"
"63241","2019-11-16 11:27:53","0","174","<logistic-regression><loss-function>","0",""
"63246","2019-11-16 12:23:52","0","23","<machine-learning><data><data-cleaning><machine-learning-model>","0",""
"63249","2019-11-16 13:20:13","1","50","<clustering><data><visualization><infographics>","2","1"
"63251","2019-11-16 13:34:14","0","30","<r><clustering><statistics><k-means>","1",""
"63253","2019-11-16 14:37:17","0","35","<decision-trees>","1",""
"63254","2019-11-16 15:31:43","0","37","<python><nlp><sentiment-analysis>","1",""
"63261","2019-11-16 18:19:05","0","20","<dataset><data-cleaning><preprocessing>","1",""
"63264","2019-11-16 20:02:22","0","71","<data><stata>","1",""
"63265","2019-11-16 20:04:44","0","11","<machine-learning><time-series>","0",""
"63270","2019-11-16 22:14:46","3","48","<machine-learning><neural-network><keras><tensorflow><image-classification>","2",""
"63271","2019-11-17 01:15:33","1","183","<machine-learning><image-classification><convnet><transfer-learning><vgg16>","1",""
"63273","2019-11-17 02:41:56","0","29","<data-mining><algorithms><graphs>","1",""
"63274","2019-11-17 03:39:44","1","14","<nlp><cnn><weka>","0",""
"63275","2019-11-17 03:54:08","1","179","<machine-learning><deep-learning><normalization>","0",""
